id,data,cidade_origem,uf_origem,base_origem,nf,valor_da_nota,volumes,peso_real,peso_cubado,cidade_destino,uf_destino,base,setor,frete_peso,seguro,total_frete,vendedor,cliente,data_inclusao
136805,2024-01-01,"São Paulo",SP,SAO,1020,2336.96,29,41.27,0.0,PIRACAIA,SP,SPO,DOC,156.6491,7.01088,163.65998,"Agustinho Ormeneze",Hiroshima,
136806,2024-01-01,"São Paulo",SP,SAO,1020,2425.12,28,35.31,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,130.3816,7.27536,137.65696,"Agustinho Ormeneze",Hiroshima,
136807,2024-01-01,"São Paulo",SP,SAO,1020,2474.48,28,38.42,0.0,LIMEIRA,SP,SPO,DOC,156.7992,7.42344,164.22264,"Agustinho Ormeneze",Hiroshima,
136808,2024-01-01,"São Paulo",SP,SAO,1020,4290.2,50,67.99,0.0,TAUBATE,SP,SPO,DOC,215.0319,12.8706,227.9025,"Agustinho Ormeneze",Hiroshima,
136809,2024-01-01,"São Paulo",SP,SAO,1020,3827.56,48,70.39,0.0,GUARATINGUETA,SP,SPO,DVT,218.8808,11.48268,230.36348,"Agustinho Ormeneze",Hiroshima,
136810,2024-01-01,"São Paulo",SP,SAO,1020,2899.32,38,29.98,0.0,SOROCABA,SP,SPO,DOC,136.6251,8.69796,145.32306,"Agustinho Ormeneze",Hiroshima,
136811,2024-01-01,"São Paulo",SP,SAO,1020,1393.19,18,23.98,0.0,"CAXIAS DO SUL",RS,POA,CXJ,186.78478,4.17957,190.96435,"Agustinho Ormeneze",Hiroshima,
136812,2024-01-01,"São Paulo",SP,SAO,1020,2101.21,29,49.95,0.0,"NOVO HAMBURGO",RS,POA,QHV,303.795652,6.30363,310.099282,"Agustinho Ormeneze",Hiroshima,
136813,2024-01-01,"São Paulo",SP,SAO,1020,2878.26,52,75.95,0.0,CURITIBA,PR,CWB,URB,204.600179,8.63478,213.234959,"Agustinho Ormeneze",Hiroshima,
136814,2024-01-01,"São Paulo",SP,SAO,1020,4428.68,55,71.8,0.0,"SAO JOSE DOS CAMPOS",SP,SPO,DOC,221.7935,13.28604,235.07954,"Agustinho Ormeneze",Hiroshima,
136815,2024-01-01,"São Paulo",SP,SAO,1020,3732.92,54,68.62,0.0,TREMEMBE,SP,SPO,DOC,230.5124,11.19876,241.71116,"Agustinho Ormeneze",Hiroshima,
136816,2024-01-01,"São Paulo",SP,SAO,1020,3544.54,56,78.35,0.0,MARINGA,PR,MGF,URB,205.989232,10.63362,216.622852,"Agustinho Ormeneze",Hiroshima,
136817,2024-01-01,"São Paulo",SP,SAO,1020,2907.92,37,45.61,0.0,CUBATAO,SP,SPO,TLG,186.5923,8.72376,195.31606,"Agustinho Ormeneze",Hiroshima,
136818,2024-01-01,"São Paulo",SP,SAO,1020,2860.61,43,61.15,0.0,"PORTO ALEGRE",RS,POA,URB,262.9922,8.58183,271.57403,"Agustinho Ormeneze",Hiroshima,
136819,2024-01-01,"São Paulo",SP,SAO,1020,4136.96,44,68.77,0.0,JACAREI,SP,SPO,DOC,239.0232,12.41088,251.43408,"Agustinho Ormeneze",Hiroshima,
136820,2024-01-01,"São Paulo",SP,SAO,1020,2554.68,34,38.58,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,160.7587,7.66404,168.42274,"Agustinho Ormeneze",Hiroshima,
136821,2024-01-01,"São Paulo",SP,SAO,1020,3463.36,47,57.2,0.0,ITU,SP,SPO,DOC,195.1294,10.39008,205.51948,"Agustinho Ormeneze",Hiroshima,
136822,2024-01-01,"São Paulo",SP,SAO,1020,3437.8,46,54.12,0.0,LIMEIRA,SP,SPO,DOC,200.2827,10.3134,210.5961,"Agustinho Ormeneze",Hiroshima,
136823,2024-01-01,"São Paulo",SP,SAO,1020,2236.04,36,46.78,0.0,"MONTE MOR",SP,SPO,DOC,179.5715,6.70812,186.27962,"Agustinho Ormeneze",Hiroshima,
136824,2024-01-01,"São Paulo",SP,SAO,1020,2870.96,42,44.99,0.0,"SANTA BARBARA D'OESTE",SP,SPO,DOC,179.3432,8.61288,187.95608,"Agustinho Ormeneze",Hiroshima,
136825,2024-01-01,"São Paulo",SP,SAO,1020,4137.8,48,69.95,0.0,"MOGI MIRIM",SP,SPO,DOC,213.1901,12.4134,225.6035,"Agustinho Ormeneze",Hiroshima,
136826,2024-01-01,"São Paulo",SP,SAO,1020,3575.6,42,55.11,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,179.772,10.7268,190.4988,"Agustinho Ormeneze",Hiroshima,
136827,2024-01-01,"São Paulo",SP,SAO,1020,3861.8,45,50.33,0.0,BARIRI,SP,SPO,DVT,184.7857,11.5854,196.3711,"Agustinho Ormeneze",Hiroshima,
136828,2024-01-01,"São Paulo",SP,SAO,1020,3901.96,40,60.47,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,187.7773,11.70588,199.48318,"Agustinho Ormeneze",Hiroshima,
136829,2024-01-01,"São Paulo",SP,SAO,1020,3378.64,41,52.83,0.0,"PORTO FELIZ",SP,SPO,DVT,189.0607,10.13592,199.19662,"Agustinho Ormeneze",Hiroshima,
136830,2024-01-01,"São Paulo",SP,SAO,1020,987.6,17,14.93,0.0,"PRESIDENTE PRUDENTE",SP,SPO,DVT,115.4946,2.9628,118.4574,"Agustinho Ormeneze",Hiroshima,
136831,2024-01-01,"São Paulo",SP,SAO,1020,2963.76,40,54.54,0.0,"MONTE ALTO",SP,SPO,DVT,192.7986,8.89128,201.68988,"Agustinho Ormeneze",Hiroshima,
136832,2024-01-01,"São Paulo",SP,SAO,1020,6546.5,63,101.69,0.0,"SAO VICENTE",SP,SPO,TLG,306.031,19.6395,325.6705,"Agustinho Ormeneze",Hiroshima,
136833,2024-01-01,"São Paulo",SP,SAO,1020,2468.58,34,48.94,0.0,BIGUACU,SC,FLN,504,225.34314,7.40574,232.74888,"Agustinho Ormeneze",Hiroshima,
136834,2024-01-01,"São Paulo",SP,SAO,1020,2920.12,42,48.01,0.0,"CAPAO BONITO",SP,SPO,DVT,199.5138,8.76036,208.27416,"Agustinho Ormeneze",Hiroshima,
136835,2024-01-01,"São Paulo",SP,SAO,1020,2817.46,39,63.01,0.0,URUGUAIANA,RS,RGS,ALQ,336.369622,8.45238,344.822002,"Agustinho Ormeneze",Hiroshima,
136836,2024-01-01,"São Paulo",SP,SAO,1020,3476.88,50,53.91,0.0,"RIO CLARO",SP,SPO,DOC,201.7957,10.43064,212.22634,"Agustinho Ormeneze",Hiroshima,
136837,2024-01-01,"São Paulo",SP,SAO,1020,3125.64,46,62.26,0.0,BOTUCATU,SP,SPO,DVT,205.5183,9.37692,214.89522,"Agustinho Ormeneze",Hiroshima,
136838,2024-01-01,"São Paulo",SP,SAO,1020,3394.8,42,55.17,0.0,"PRESIDENTE PRUDENTE",SP,SPO,DVT,244.2507,10.1844,254.4351,"Agustinho Ormeneze",Hiroshima,
136839,2024-01-01,"São Paulo",SP,SAO,1020,2150.18,37,46.76,0.0,"SANTA ROSA",RS,RGS,GEL,319.951264,6.45054,326.401804,"Agustinho Ormeneze",Hiroshima,
136840,2024-01-01,"São Paulo",SP,SAO,1020,5199.49,66,85.06,0.0,"BRAGANCA PAULISTA",SP,SPO,DOC,246.8787,15.59847,262.47717,"Agustinho Ormeneze",Hiroshima,
136841,2024-01-01,"São Paulo",SP,SAO,1020,3397.04,44,61.53,0.0,JAU,SP,SPO,DVT,208.8829,10.19112,219.07402,"Agustinho Ormeneze",Hiroshima,
136842,2024-01-01,"São Paulo",SP,SAO,1020,3222.44,40,55.11,0.0,"SAO JOSE DO RIO PRETO",SP,SPO,DVT,210.5348,9.66732,220.20212,"Agustinho Ormeneze",Hiroshima,
136843,2024-01-01,"São Paulo",SP,SAO,1020,3051.56,55,64.24,0.0,"SAO MIGUEL DO OESTE",SC,XAP,SMO,251.48142,9.15468,260.6361,"Agustinho Ormeneze",Hiroshima,
136844,2024-01-01,"São Paulo",SP,SAO,1020,2180.26,41,50.58,0.0,CACADOR,SC,CTB,CAC,255.72874,6.54078,262.26952,"Agustinho Ormeneze",Hiroshima,
136845,2024-01-01,"São Paulo",SP,SAO,1020,3398.56,49,62.26,0.0,BLUMENAU,SC,BNU,BRU,251.0225,10.19568,261.21818,"Agustinho Ormeneze",Hiroshima,
136846,2024-01-01,"São Paulo",SP,SAO,1020,4281.09,44,67.15,0.0,BAGE,RS,RGS,PET,343.996186,12.84327,356.839456,"Agustinho Ormeneze",Hiroshima,
136847,2024-01-01,"São Paulo",SP,SAO,1020,4372.76,56,86.81,0.0,VOTUPORANGA,SP,SPO,DVT,356.9677,13.11828,370.08598,"Agustinho Ormeneze",Hiroshima,
136848,2024-01-01,"São Paulo",SP,SAO,1020,3481.12,51,64.8,0.0,"RIO CLARO",SP,SPO,DOC,223.4242,10.44336,233.86756,"Agustinho Ormeneze",Hiroshima,
136849,2024-01-01,"São Paulo",SP,SAO,1020,10281.57,182,222.26,0.0,CURITIBA,PR,CWB,URB,544.976761,30.84471,575.821471,"Agustinho Ormeneze",Hiroshima,
136850,2024-01-01,"São Paulo",SP,SAO,1020,2485.04,50,52.0,0.0,"SANTA CRUZ DO SUL",RS,RGS,LJD,339.831058,7.45512,347.286178,"Agustinho Ormeneze",Hiroshima,
136851,2024-01-01,"São Paulo",SP,SAO,1020,2880.19,42,63.62,0.0,IJUI,RS,RGS,GEL,379.653214,8.64057,388.293784,"Agustinho Ormeneze",Hiroshima,
136852,2024-01-01,"São Paulo",SP,SAO,1020,2930.84,40,74.89,0.0,SOLEDADE,RS,RGS,SLD,399.594784,8.79252,408.387304,"Agustinho Ormeneze",Hiroshima,
136853,2024-01-01,"São Paulo",SP,SAO,1020,3064.26,31,55.51,0.0,CHAPECO,SC,XAP,URB,210.87582,9.19278,220.0686,"Agustinho Ormeneze",Hiroshima,
136854,2024-01-01,"São Paulo",SP,SAO,1020,5448.28,80,88.87,0.0,CAMPINAS,SP,SPO,DOC,278.9768,16.34484,295.32164,"Agustinho Ormeneze",Hiroshima,
136855,2024-01-01,"São Paulo",SP,SAO,1020,4736.56,60,73.78,0.0,ARACATUBA,SP,SPO,DVT,250.422,14.20968,264.63168,"Agustinho Ormeneze",Hiroshima,
136856,2024-01-01,"São Paulo",SP,SAO,1020,4570.76,98,116.99,0.0,CURITIBA,PR,CWB,URB,334.60196,13.71228,348.31424,"Agustinho Ormeneze",Hiroshima,
136857,2024-01-01,"São Paulo",SP,SAO,1020,3701.48,61,68.08,0.0,"CRISTAIS PAULISTA",SP,SPO,DVT,246.3067,11.10444,257.41114,"Agustinho Ormeneze",Hiroshima,
136858,2024-01-01,"São Paulo",SP,SAO,1020,5328.72,68,82.55,0.0,"SANTA BARBARA D'OESTE",SP,SPO,DOC,255.7153,15.98616,271.70146,"Agustinho Ormeneze",Hiroshima,
136859,2024-01-01,"São Paulo",SP,SAO,1020,3670.2,58,80.14,0.0,JOACABA,SC,CTB,401,338.7822,11.0106,349.7928,"Agustinho Ormeneze",Hiroshima,
136860,2024-01-01,"São Paulo",SP,SAO,1020,6238.56,97,104.57,0.0,SOROCABA,SP,SPO,DOC,328.2654,18.71568,346.98108,"Agustinho Ormeneze",Hiroshima,
136861,2024-01-01,"São Paulo",SP,SAO,1020,6352.04,82,99.75,0.0,CAMPINAS,SP,SPO,DOC,327.6518,19.05612,346.70792,"Agustinho Ormeneze",Hiroshima,
136862,2024-01-01,"São Paulo",SP,SAO,1020,4637.68,68,83.93,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,281.8604,13.91304,295.77344,"Agustinho Ormeneze",Hiroshima,
136863,2024-01-01,"São Paulo",SP,SAO,1020,3471.39,54,75.11,0.0,BAGE,RS,RGS,PET,488.723098,10.41417,499.137268,"Agustinho Ormeneze",Hiroshima,
136864,2024-01-01,"São Paulo",SP,SAO,1020,6730.12,139,145.93,0.0,CURITIBA,PR,CWB,URB,400.392321,20.19036,420.582681,"Agustinho Ormeneze",Hiroshima,
136865,2024-01-01,"São Paulo",SP,SAO,1020,6349.6,70,98.17,0.0,ARARAQUARA,SP,SPO,DVT,285.4874,19.0488,304.5362,"Agustinho Ormeneze",Hiroshima,
136866,2024-01-01,"São Paulo",SP,SAO,1020,11350.88,166,180.28,0.0,"SAO JOSE DOS CAMPOS",SP,SPO,DOC,514.2513,34.05264,548.30394,"Agustinho Ormeneze",Hiroshima,
136867,2024-01-01,"São Paulo",SP,SAO,1020,4465.64,72,88.74,0.0,"RIBEIRAO PRETO",SP,SPO,DVT,309.5272,13.39692,322.92412,"Agustinho Ormeneze",Hiroshima,
136868,2024-01-01,"São Paulo",SP,SAO,1020,7189.68,100,97.3,0.0,HORTOLANDIA,SP,SPO,DOC,301.0787,21.56904,322.64774,"Agustinho Ormeneze",Hiroshima,
136869,2024-01-01,"São Paulo",SP,SAO,1020,5406.48,78,97.59,0.0,JABOTICABAL,SP,SPO,DVT,309.5381,16.21944,325.75754,"Agustinho Ormeneze",Hiroshima,
136870,2024-01-01,"São Paulo",SP,SAO,1020,5045.76,78,91.79,0.0,LINS,SP,SPO,DVT,317.9376,15.13728,333.07488,"Agustinho Ormeneze",Hiroshima,
136871,2024-01-01,"São Paulo",SP,SAO,1020,11002.22,153,193.86,0.0,TAUBATE,SP,SPO,DOC,574.6445,33.00666,607.65116,"Agustinho Ormeneze",Hiroshima,
136872,2024-01-01,"São Paulo",SP,SAO,1020,3901.54,68,87.28,0.0,"JANDAIA DO SUL",PR,MGF,JDS,278.425396,11.70462,290.130016,"Agustinho Ormeneze",Hiroshima,
136873,2024-01-01,"São Paulo",SP,SAO,1020,6099.04,94,135.85,0.0,ALVORADA,RS,POA,GRV,719.175694,18.29712,737.472814,"Agustinho Ormeneze",Hiroshima,
136874,2024-01-01,"São Paulo",SP,SAO,1020,7153.48,95,116.67,0.0,LINS,SP,SPO,DVT,344.6016,21.46044,366.06204,"Agustinho Ormeneze",Hiroshima,
136875,2024-01-01,"São Paulo",SP,SAO,1020,6155.78,94,133.92,0.0,"BENTO GONCALVES",RS,POA,CXJ,703.197886,18.46734,721.665226,"Agustinho Ormeneze",Hiroshima,
136876,2024-01-01,"São Paulo",SP,SAO,1020,7701.61,137,136.49,0.0,"PARAGUACU PAULISTA",SP,SPO,DVT,426.6207,23.10483,449.72553,"Agustinho Ormeneze",Hiroshima,
136877,2024-01-01,"São Paulo",SP,SAO,1020,8928.72,114,151.01,0.0,"PRAIA GRANDE",SP,SPO,TLG,431.9281,26.78616,458.71426,"Agustinho Ormeneze",Hiroshima,
136878,2024-01-01,"São Paulo",SP,SAO,1020,5637.38,102,126.53,0.0,"JANDAIA DO SUL",PR,MGF,JDS,384.610931,16.91214,401.523071,"Agustinho Ormeneze",Hiroshima,
136879,2024-01-01,"São Paulo",SP,SAO,1020,6328.38,116,143.76,0.0,"GUARANI DAS MISSOES",RS,RGS,GEL,777.286516,18.98514,796.271656,"Agustinho Ormeneze",Hiroshima,
136880,2024-01-01,"São Paulo",SP,SAO,1020,7778.07,142,179.75,0.0,VOTUPORANGA,SP,SPO,DVT,778.2358,23.33421,801.57001,"Agustinho Ormeneze",Hiroshima,
136881,2024-01-01,"São Paulo",SP,SAO,1020,7978.28,105,142.13,0.0,IBITINGA,SP,SPO,DVT,470.3312,23.93484,494.26604,"Agustinho Ormeneze",Hiroshima,
136882,2024-01-01,"São Paulo",SP,SAO,1020,6429.04,85,111.41,0.0,"PRESIDENTE PRUDENTE",SP,SPO,DVT,470.7538,19.28712,490.04092,"Agustinho Ormeneze",Hiroshima,
136883,2024-01-01,"São Paulo",SP,SAO,1020,28343.3,399,751.73,0.0,URUGUAIANA,RS,RGS,ALQ,3707.409712,85.0299,3792.439612,"Agustinho Ormeneze",Hiroshima,
136884,2024-01-01,"São Paulo",SP,SAO,1020,125.53,2,1.468,0.0,CAJAMAR,SP,SPO,TLG,69.53,0.37659,69.90659,"Agustinho Ormeneze",Hiroshima,
136885,2024-01-01,"São Paulo",SP,SAO,1020,1493.12,17,22.576,0.0,"SAO PAULO",SP,SAO,CEN,124.702639,4.47936,129.181999,"Agustinho Ormeneze",Hiroshima,
136886,2024-01-01,"São Paulo",SP,SAO,1020,348.88,3,6.533,0.0,"SAO PAULO",SP,SAO,CEN,54.879358,1.04664,55.925998,"Agustinho Ormeneze",Hiroshima,
136887,2024-01-01,"São Paulo",SP,SAO,1020,1895.35,19,27.848,0.0,OSASCO,SP,SPO,TLG,162.9003,5.68605,168.58635,"Agustinho Ormeneze",Hiroshima,
136888,2024-01-01,"São Paulo",SP,SAO,1020,194.91,1,2.707,0.0,CARAPICUIBA,SP,SPO,TLG,69.53,0.58473,70.11473,"Agustinho Ormeneze",Hiroshima,
136889,2024-01-01,"São Paulo",SP,SAO,1020,33.46,1,0.591,0.0,ITAQUAQUECETUBA,SP,SPO,TLG,69.53,0.10038,69.63038,"Agustinho Ormeneze",Hiroshima,
136890,2024-01-01,"São Paulo",SP,SAO,1020,27.47,1,0.972,0.0,CAJAMAR,SP,SPO,TLG,69.53,0.08241,69.61241,"Agustinho Ormeneze",Hiroshima,
136891,2024-01-01,"São Paulo",SP,SAO,1020,299.06,1,0.304,0.0,"SAO PAULO",SP,SAO,CEN,50.55,0.89718,51.44718,"Agustinho Ormeneze",Hiroshima,
136892,2024-01-01,"São Paulo",SP,SAO,1020,199.9,4,4.26,0.0,"SAO JOSE DOS CAMPOS",SP,SPO,DOC,69.53,0.5997,70.1297,"Agustinho Ormeneze",Hiroshima,
136893,2024-01-01,"São Paulo",SP,SAO,1020,70.81,1,0.87,0.0,ASSIS,SP,SPO,DVT,69.53,0.21243,69.74243,"Agustinho Ormeneze",Hiroshima,
136894,2024-01-01,"São Paulo",SP,SAO,1020,331.9,4,5.71,0.0,"SAO VICENTE",SP,SPO,TLG,71.143,0.9957,72.1387,"Agustinho Ormeneze",Hiroshima,
136895,2024-01-01,"São Paulo",SP,SAO,1020,340.67,2,4.78,0.0,"SAO VICENTE",SP,SPO,TLG,69.53,1.02201,70.55201,"Agustinho Ormeneze",Hiroshima,
136896,2024-01-01,"São Paulo",SP,SAO,1020,316.28,4,8.82,0.0,CURITIBA,PR,CWB,URB,42.424165,0.94884,43.373005,"Agustinho Ormeneze",Hiroshima,
136897,2024-01-01,"São Paulo",SP,SAO,1020,284.32,8,7.89,0.0,CURITIBA,PR,CWB,URB,41.569766,0.85296,42.422726,"Agustinho Ormeneze",Hiroshima,
136898,2024-01-01,"São Paulo",SP,SAO,1020,815.01,14,14.63,0.0,LINS,SP,SPO,DVT,98.2353,2.44503,100.68033,"Agustinho Ormeneze",Hiroshima,
136899,2024-01-01,"São Paulo",SP,SAO,1020,2065.36,15,29.882,0.0,DIADEMA,SP,SPO,TLG,177.7537,6.19608,183.94978,"Agustinho Ormeneze",Hiroshima,
136900,2024-01-01,"São Paulo",SP,SAO,1020,838.27,14,18.897,0.0,ARUJA,SP,SPO,TLG,137.3737,2.51481,139.88851,"Agustinho Ormeneze",Hiroshima,
136901,2024-01-01,"São Paulo",SP,SAO,1020,1266.28,11,11.587,0.0,JANDIRA,SP,SPO,TLG,95.3106,3.79884,99.10944,"Agustinho Ormeneze",Hiroshima,
136902,2024-01-01,"São Paulo",SP,SAO,1020,726.28,1,9.72,0.0,CAJAMAR,SP,SPO,TLG,78.3868,2.17884,80.56564,"Agustinho Ormeneze",Hiroshima,
136903,2024-01-01,"São Paulo",SP,SAO,1020,1069.29,13,12.737,0.0,"SAO BERNARDO DO CAMPO",SP,SPO,TLG,112.3221,3.20787,115.52997,"Agustinho Ormeneze",Hiroshima,
136904,2024-01-01,"São Paulo",SP,SAO,1020,853.68,11,21.744,0.0,"SAO PAULO",SP,SAO,CEN,91.724642,2.56104,94.285682,"Agustinho Ormeneze",Hiroshima,
136905,2024-01-01,"São Paulo",SP,SAO,1020,1778.32,23,27.814,0.0,OSASCO,SP,SPO,TLG,164.2209,5.33496,169.55586,"Agustinho Ormeneze",Hiroshima,
136906,2024-01-01,"São Paulo",SP,SAO,1020,1023.97,14,19.025,0.0,CARAPICUIBA,SP,SPO,TLG,125.933,3.07191,129.00491,"Agustinho Ormeneze",Hiroshima,
136907,2024-01-01,"São Paulo",SP,SAO,1020,1437.83,25,25.339,0.0,"SAO PAULO",SP,SAO,CEN,121.215737,4.31349,125.529227,"Agustinho Ormeneze",Hiroshima,
136908,2024-01-01,"São Paulo",SP,SAO,1020,968.93,16,10.444,0.0,MAUA,SP,SPO,TLG,104.7507,2.90679,107.65749,"Agustinho Ormeneze",Hiroshima,
136909,2024-01-01,"São Paulo",SP,SAO,1020,761.15,9,10.094,0.0,DIADEMA,SP,SPO,TLG,106.1753,2.28345,108.45875,"Agustinho Ormeneze",Hiroshima,
136910,2024-01-01,"São Paulo",SP,SAO,1020,1738.15,18,22.975,0.0,"SAO PAULO",SP,SAO,CEN,100.152678,5.21445,105.367128,"Agustinho Ormeneze",Hiroshima,
136911,2024-01-01,"São Paulo",SP,SAO,1020,1510.6,26,33.588,0.0,"SAO PAULO",SP,SAO,CEN,142.700972,4.5318,147.232772,"Agustinho Ormeneze",Hiroshima,
136912,2024-01-01,"São Paulo",SP,SAO,1020,1746.63,26,35.225,0.0,"SAO BERNARDO DO CAMPO",SP,SPO,TLG,189.0499,5.23989,194.28979,"Agustinho Ormeneze",Hiroshima,
136913,2024-01-01,"São Paulo",SP,SAO,1020,1882.35,23,22.448,0.0,"SANTO ANDRE",SP,SPO,TLG,141.2289,5.64705,146.87595,"Agustinho Ormeneze",Hiroshima,
136914,2024-01-01,"São Paulo",SP,SAO,1020,271.72,14,17.63,0.0,"SAO PAULO",SP,SAO,CEN,88.132275,0.81516,88.947435,"Agustinho Ormeneze",Hiroshima,
136915,2024-01-01,"São Paulo",SP,SAO,1020,1129.35,16,18.435,0.0,SUZANO,SP,SPO,TLG,133.2211,3.38805,136.60915,"Agustinho Ormeneze",Hiroshima,
136916,2024-01-01,"São Paulo",SP,SAO,1020,1016.04,34,57.706,0.0,"SAO PAULO",SP,SAO,CEN,162.210496,3.04812,165.258616,"Agustinho Ormeneze",Hiroshima,
136917,2024-01-01,"São Paulo",SP,SAO,1020,965.9,15,14.183,0.0,"SANTO ANDRE",SP,SPO,TLG,113.4361,2.8977,116.3338,"Agustinho Ormeneze",Hiroshima,
136918,2024-01-01,"São Paulo",SP,SAO,1020,1382.65,29,35.81,0.0,CURITIBA,PR,CWB,URB,97.904863,4.14795,102.052813,"Agustinho Ormeneze",Hiroshima,
136919,2024-01-01,"São Paulo",SP,SAO,1020,961.84,10,15.368,0.0,"ITAPECERICA DA SERRA",SP,SPO,DOC,123.3311,2.88552,126.21662,"Agustinho Ormeneze",Hiroshima,
136920,2024-01-01,"São Paulo",SP,SAO,1020,1157.4,16,14.66,0.0,JACAREI,SP,SPO,DOC,107.3989,3.4722,110.8711,"Agustinho Ormeneze",Hiroshima,
136921,2024-01-01,"São Paulo",SP,SAO,1020,1081.12,20,27.03,0.0,"FRANCISCO BELTRAO",PR,PTO,PBC,111.715027,3.24336,114.958387,"Agustinho Ormeneze",Hiroshima,
136922,2024-01-01,"São Paulo",SP,SAO,1020,1199.92,15,21.22,0.0,"TELEMACO BORBA",PR,PGZ,TEC,83.411804,3.59976,87.011564,"Agustinho Ormeneze",Hiroshima,
136923,2024-01-01,"São Paulo",SP,SAO,1020,1300.05,13,30.6,0.0,MEDIANEIRA,PR,CSC,CSC,107.403738,3.90015,111.303888,"Agustinho Ormeneze",Hiroshima,
136924,2024-01-01,"São Paulo",SP,SAO,1020,2522.43,47,61.96,0.0,CURITIBA,PR,CWB,URB,163.120923,7.56729,170.688213,"Agustinho Ormeneze",Hiroshima,
136925,2024-01-01,"São Paulo",SP,SAO,1020,1545.63,28,34.2,0.0,"PATO BRANCO",PR,PTO,PBC,133.245708,4.63689,137.882598,"Agustinho Ormeneze",Hiroshima,
136926,2024-01-01,"São Paulo",SP,SAO,1020,1573.04,25,44.35,0.0,CIANORTE,PR,MGF,CIA,139.985706,4.71912,144.704826,"Agustinho Ormeneze",Hiroshima,
136927,2024-01-01,"São Paulo",SP,SAO,1020,514.23,5,8.75,0.0,CURITIBA,PR,CWB,URB,44.761318,1.54269,46.304008,"Agustinho Ormeneze",Hiroshima,
136928,2024-01-01,"São Paulo",SP,SAO,1020,1889.25,27,38.94,0.0,GUAIRA,PR,CSC,CSC,134.792,5.66775,140.45975,"Agustinho Ormeneze",Hiroshima,
136929,2024-01-01,"São Paulo",SP,SAO,1020,1941.7,25,37.68,0.0,"FOZ DO IGUACU",PR,CSC,IGU,118.688031,5.8251,124.513131,"Agustinho Ormeneze",Hiroshima,
136930,2024-01-01,"São Paulo",SP,SAO,1020,853.74,15,20.9,0.0,CURITIBA,PR,CWB,URB,85.907605,2.56122,88.468825,"Agustinho Ormeneze",Hiroshima,
136931,2024-01-01,"São Paulo",SP,SAO,1020,2009.74,22,34.69,0.0,"FOZ DO IGUACU",PR,CSC,IGU,107.905458,6.02922,113.934678,"Agustinho Ormeneze",Hiroshima,
136932,2024-01-01,"São Paulo",SP,SAO,1020,316.87,8,7.61,0.0,TAQUARA,RS,POA,QHV,110.639326,0.95061,111.589936,"Agustinho Ormeneze",Hiroshima,
136933,2024-01-01,"São Paulo",SP,SAO,1020,1015.41,23,27.62,0.0,CASTRO,PR,PGZ,CAS,120.857631,3.04623,123.903861,"Agustinho Ormeneze",Hiroshima,
136934,2024-01-01,"São Paulo",SP,SAO,1020,1064.91,17,25.27,0.0,"FOZ DO IGUACU",PR,CSC,IGU,99.811155,3.19473,103.005885,"Agustinho Ormeneze",Hiroshima,
136935,2024-01-01,"São Paulo",SP,SAO,1020,1127.05,17,29.37,0.0,CASCAVEL,PR,CAC,URB,115.591492,3.38115,118.972642,"Agustinho Ormeneze",Hiroshima,
136936,2024-01-01,"São Paulo",SP,SAO,1020,3895.5,73,106.92,0.0,"UNIAO DA VITORIA",PR,CWB,LPR,365.791911,11.6865,377.478411,"Agustinho Ormeneze",Hiroshima,
136937,2024-01-01,"São Paulo",SP,SAO,1020,1591.05,32,38.22,0.0,CASTRO,PR,PGZ,CAS,143.68284,4.77315,148.45599,"Agustinho Ormeneze",Hiroshima,
136938,2024-01-01,"São Paulo",SP,SAO,1020,1106.34,11,19.38,0.0,"NOVO HAMBURGO",RS,POA,QHV,128.865028,3.31902,132.184048,"Agustinho Ormeneze",Hiroshima,
136939,2024-01-01,"São Paulo",SP,SAO,1020,539.52,10,10.28,0.0,JUNDIAI,SP,SPO,TLG,95.31,1.61856,96.92856,"Agustinho Ormeneze",Hiroshima,
136940,2024-01-01,"São Paulo",SP,SAO,1020,1477.68,23,31.53,0.0,MARIALVA,PR,MGF,JDS,116.582954,4.43304,121.015994,"Agustinho Ormeneze",Hiroshima,
136941,2024-01-01,"São Paulo",SP,SAO,1020,3667.52,67,91.54,0.0,CURITIBA,PR,CWB,URB,263.499201,11.00256,274.501761,"Agustinho Ormeneze",Hiroshima,
136942,2024-01-01,"São Paulo",SP,SAO,1020,1413.64,13,18.83,0.0,INDAIATUBA,SP,SPO,DOC,97.6953,4.24092,101.93622,"Agustinho Ormeneze",Hiroshima,
136943,2024-01-01,"São Paulo",SP,SAO,1020,1743.99,36,44.3,0.0,"FRANCISCO BELTRAO",PR,PTO,PBC,175.276962,5.23197,180.508932,"Agustinho Ormeneze",Hiroshima,
136944,2024-01-01,"São Paulo",SP,SAO,1020,767.73,9,12.45,0.0,HARMONIA,RS,RGS,CXJ,122.4526,2.30319,124.75579,"Agustinho Ormeneze",Hiroshima,
136945,2024-01-01,"São Paulo",SP,SAO,1020,1623.12,17,21.75,0.0,CUBATAO,SP,SPO,TLG,111.6484,4.86936,116.51776,"Agustinho Ormeneze",Hiroshima,
